date,category,id
1470235703359,entry,894
1470235707483,poi,meryre
1470235707804,poi,meryre
1470235708402,poi,meryre
1470235732946,entry,1107
1470235735986,poi,pepy_1
1470235750503,entry,4036
1470235758575,poi,mother
1470235761799,poi,son1
1470235766392,poi,daugther
1470235767912,poi,son2
1470235769448,poi,mother
1470235771710,entry,4031
1470235771971,entry,4031
1470235773976,entry,4013
1470235774763,entry,4013
1470235775578,entry,2615
1470235776364,entry,2615
1470235778321,entry,204
1470235781829,entry,3757
1470235785150,poi,father
1470235797321,poi,mother
1470235806161,entry,1107
1470235814310,poi,daugther
1470235815515,entry,4026
1470235818070,entry,4025
1470235818285,poi,son2
1470235819355,entry,2008
1470235820090,entry,4013
1470235823333,entry,2238
1470235824033,entry,2238
1470235825351,poi,pepy_2
1470235829143,entry,4036
1470235830429,poi,meryre
1470235847751,entry,2238
1470235850458,entry,4007
1470235850758,entry,4007
1470235852598,entry,4007
1470235853431,entry,4007
1470235865785,entry,4011
1470235870894,entry,4013
1470235873685,poi,meryre
1470235877975,poi,meryre
1470235881332,poi,meryre
1470235893741,poi,meryre
1470235897315,entry,4013
1470235897783,entry,4013
1470235899436,entry,4013
1470235903149,entry,4013
1470235903696,entry,2238
1470235910929,poi,father
1470235916391,poi,daugther
1470235919296,poi,father
1470235921702,poi,father
1470235925142,poi,daugther
1470235927432,entry,4026
1470235929603,entry,4013
1470235933528,entry,4022
1470235941996,entry,3574
1470235943953,entry,4007
1470235947826,entry,4037
1470235948979,entry,3574
1470235950906,entry,4022
1470235954458,entry,3474
1470235959034,entry,4013
1470235962492,entry,3757
1470235964301,entry,4036
1470235964713,entry,4028
1470235965368,entry,4036
1470235967170,entry,3473
1470235967486,entry,3473
1470235968023,entry,204
1470235968421,entry,894
1470235968756,entry,4036
1470235971147,entry,4016
1470235971277,entry,4040
1470235971550,entry,2615
1470235972764,entry,4037
1470235974636,entry,2615
1470236040719,poi,mother
1470236044426,poi,son2
1470236051227,poi,mother
1470236053280,poi,father
1470236056486,poi,father
1470236056906,poi,father
1470236057590,poi,father
1470236071991,poi,mother
1470236075066,entry,4013
1470236075554,poi,mother
1470236079358,poi,mother
1470236080428,entry,4007
1470236083609,entry,3757
1470236083968,entry,3757
1470236089747,entry,4028
1470236096246,entry,3473
1470236099654,entry,4020
1470236103412,entry,4021
1470236108926,entry,4021
1470236110344,entry,4020
1470236113333,poi,meryre
1470236116774,entry,894
1470236121738,poi,meryre
1470236132826,entry,944
1470236136938,entry,4034
1470236140545,poi,min_2
1470236144435,entry,1006
1470236149347,entry,529
1470236156338,entry,2238
1470236160754,entry,4036
1470236162770,entry,3757
1470236165197,entry,944
1470236167798,entry,2238
1470236171020,poi,min_2
1470236179457,entry,3473
1470236179907,entry,4036
1470236187433,entry,2238
1470236192744,entry,4036
1470236197009,entry,2238
1470236198524,entry,2238
1470236202799,entry,4036
1470236206358,entry,438
1470236209330,entry,529
1470236210248,entry,4006
1470236212771,entry,438
1470236216179,entry,4006
1470236220441,entry,2008
1470236221341,entry,2238
1470236226619,entry,4022
1470236231328,entry,529
1470236234804,entry,4036
1470236238765,entry,944
1470236241734,entry,4021
1470236245226,entry,4020
1470236248751,entry,894
1470236252860,poi,pepy_2
1470236257252,entry,4007
1470236262130,entry,175
1470236265888,entry,944
1470236284165,entry,2615
1470236286102,entry,4036
1470236289374,entry,4021
1470236294251,entry,4020
1470236299782,entry,4036
1470236303638,entry,438
1470236314180,poi,pepy_2
1470236319642,entry,4013
1470236322449,entry,2615
1470236325158,entry,482
1470236327517,entry,959
1470236332235,entry,3480
1470236332690,entry,175
1470236333487,entry,175
1470236335176,entry,3480
1470236335464,entry,3480
1470236336063,entry,959
1470236338466,entry,3480
1470236342027,entry,2008
1470236344664,entry,4014
1470236349827,entry,4013
1470236353399,entry,4006
1470236357492,entry,4019
1470236369938,entry,2238
1470236377320,entry,1579
1470236387957,entry,558
1470236391916,entry,4007
1470236396911,entry,4013
1470236399115,entry,944
1470236399449,entry,944
1470236402255,entry,2615
1470236409572,entry,2615
1470236415520,entry,3574
1470236418527,entry,2238
1470236427543,entry,4022
1470236430915,entry,3474
1470236434372,entry,4007
1470236438830,entry,2238
1470236439014,entry,2238
1470236441072,entry,2172
1470236445613,entry,4029
1470236449957,entry,4007
1470236454184,entry,4007
1470236456252,entry,4013
1470236456418,entry,4013
1470236456586,entry,4013
1470236460696,entry,4015
1470236463203,entry,4031
1470236469649,entry,4013
1470236471271,entry,2615
1470236472857,entry,2615
1470236475093,entry,2615
1470236476862,entry,204
1470236481037,entry,204
1470236483963,entry,4030
1470236488390,entry,4030
1470236489842,entry,2172
1470236493149,entry,4025
1470236495340,entry,4025
1470236495955,entry,4040
1470236498759,entry,4014
1470236503257,entry,4025
1470236506078,entry,4037
1470236508699,entry,211
1470236512659,entry,4013
1470236515435,entry,4013
1470236516836,entry,2615
1470236518974,entry,2615
1470236520075,entry,2008
1470236521916,entry,4014
1470236523097,poi,daugther
1470236525152,poi,daugther
1470236525721,entry,4037
1470236528409,entry,4042
1470236550445,poi,daugther
1470236556139,poi,daugther
1470237622253,entry,4021
1470237622676,entry,4020
1470237622989,entry,4020
1470237623156,entry,4020
1470237623322,entry,4020
1470301166893,entry,3665
1470301178789,entry,1107
1470301184283,entry,4013
1470301198395,entry,2615
1470301211741,entry,4027
1470301218436,entry,4034
1470301229101,entry,2008
1470301239603,entry,2238
1470301247503,entry,2008
1470301250526,entry,2238
1470301252600,entry,2238
1470301270912,entry,2008
1470301292325,entry,4022
1470301308270,entry,3474
1470301337925,entry,3473
1470301362836,entry,4019
1470303053605,entry,211
1470303082991,entry,2008
1470303092392,entry,1107
1470303092708,poi,son2
1470303107245,entry,4011
1470303107882,entry,1107
1470303112640,entry,4027
1470303119494,entry,4007
1470303125719,entry,4022
1470303134539,entry,4028
1470303139399,entry,3473
1470303140801,entry,3473
1470303141503,entry,3473
1470303149670,poi,meryre
1470303157588,entry,438
1470303159743,entry,4007
1470303162266,entry,4021
1470303163067,entry,894
1470303164185,entry,3757
1470303168613,entry,4021
1470303169214,entry,894
1470304016714,entry,204
1470304025802,entry,2172
1470304041112,entry,1107
1470304051458,entry,4027
1470304070572,poi,mother
1470304079526,poi,mother
1470304082598,poi,son1
1470304183851,entry,2615
1470304186707,entry,4013
1470304198132,entry,3473
1470304202875,entry,3473
1470304203795,entry,4028
1470304212816,entry,1579
1470304221035,entry,1107
1470304233280,entry,4037
1470304237857,entry,4026
1470304240410,poi,father
1470304246039,poi,son1
1470304250351,entry,3574
1470304252152,entry,4014
1470304254628,entry,4013
1470311497136,entry,4013
1470311503579,entry,4031
1470311512381,entry,211
1470311514435,entry,4037
1470311519095,entry,4029
1470311521867,entry,482
1470311523304,entry,2615
1470311524993,entry,1579
1470311528983,entry,1006
1470311530787,entry,529
1470311532841,entry,2238
1470311572629,entry,2615
1470314785192,poi,daugther
1470314796983,entry,4031
1470314801692,entry,4025
1470314808190,entry,4037
1470314812718,entry,4011
1470314818095,poi,pepy_1
1470314829870,poi,mother
1470314835015,entry,4037
1470316056225,entry,1107
1470316059183,entry,4011
1470316059616,entry,1107
1470316060068,entry,4013
1470316063290,entry,4011
1470316078290,entry,4013
1470316082968,entry,2615
1470316092426,entry,1006
1470316095953,entry,529
1470316099728,entry,2238
1470316102466,entry,4036
1470316117892,entry,438
1470316127211,entry,4028
1470316132689,entry,3473
1470316139365,entry,3757
1470316141786,entry,4028
1470316154027,entry,4020
1470316156935,entry,4021
1470316158921,entry,4020
1470316161345,entry,4021
1470316162729,poi,meryre
1470316163914,poi,meryre
1470316172576,poi,meryre
1470316172878,poi,meryre
1470316174733,poi,meryre
1470316176737,entry,4021
1470316177371,entry,894
1470316186590,entry,4007
1470316193856,poi,min_2
1470316199485,entry,944
1470316200006,entry,944
1470316204913,entry,175
1470316205652,entry,175
1470316209540,entry,944
1470316212747,entry,4034
1470316232460,entry,482
1470316238676,entry,175
1470316241817,entry,3480
1470316244437,entry,959
1470316293635,entry,1107
1470316304815,entry,4011
1470316308357,entry,1107
1470316310477,entry,4013
1470316313084,entry,2615
1470316315588,entry,4027
1470316320516,entry,2008
1470316328640,entry,4014
1470316334169,entry,482
1470316342793,entry,3473
1470316346085,entry,3473
1470316364812,entry,4031
1470316382176,entry,1107
1470316382828,entry,4013
1470316677131,entry,3473
1470316681342,poi,meryre
1470316693425,entry,4007
1470316701572,entry,2238
1470316708001,poi,father
1470316717708,poi,mother
1470317232649,entry,2172
1470317232852,poi,mother
1470317240928,poi,mother
1470317241116,poi,mother
1470317241964,poi,mother
1470317242150,poi,mother
1470317243887,poi,mother
1470317256748,entry,3473
1470317266494,poi,mother
1470317270514,poi,mother
1470317273667,poi,pepy_2
1470317273985,poi,pepy_2
1470317274987,poi,pepy_2
1470317280152,poi,mother
1470317282554,poi,mother
1470317283238,poi,mother
1470317283509,poi,mother
1470317284193,poi,mother
1470317284979,poi,son1
1470317285731,poi,son1
1470317293517,poi,mother
1470317295890,poi,mother
1470317316916,poi,father
1470317325285,poi,daugther
1470317326909,poi,father
1470317328642,poi,father
1470317329543,poi,mother
1470317332902,poi,father
1470317337664,poi,father
1470317344465,poi,father
1470317344897,poi,father
1470317345679,poi,father
1470317364955,poi,mother
1470317367840,poi,son1
1470317371486,poi,father
1470317373755,poi,son2
1470317383628,poi,mother
1470317386932,poi,mother
1470317391191,poi,father
1470317395118,poi,father
1470317398424,poi,son1
1470317406780,poi,son1
1470317408835,poi,father
1470317416931,poi,father
1470317427643,poi,father
1470317428824,poi,father
1470317431747,poi,daugther
1470317434389,poi,mother
1470317439147,poi,son1
1470317441671,poi,son2
1470317442988,poi,daugther
1470317443306,poi,daugther
1470317443812,poi,daugther
1470317445899,poi,daugther
1470317446613,poi,daugther
1470317449469,entry,894
1470317450320,poi,meryre
1470317453464,entry,894
1470317463067,entry,558
1470317506768,entry,4007
1470317513674,entry,1579
1470317519552,entry,2008
1470317527971,entry,2008
1470317528742,entry,2615
1470317533533,entry,4013
1470317533850,entry,4013
1470317539899,entry,175
1470317545927,poi,father
1470317551995,poi,mother
1470317552191,poi,mother
1470317554531,entry,4020
1470317554746,poi,mother
1470317555815,poi,mother
1470317558938,poi,son1
1470317562329,entry,2008
1470317568297,entry,558
1470317569815,entry,529
1470317577352,entry,4007
1470317577514,entry,4007
1470317584316,entry,2008
1470317588020,entry,4036
1470317592600,entry,4036
1470317595723,entry,558
1470317616328,poi,mother
1470317622676,entry,4031
1470317628138,entry,4013
1470317632832,entry,2615
1470317634920,entry,204
1470317636807,entry,4030
1470317638346,entry,2172
1470317643137,entry,4025
1470317647750,entry,211
1470317650336,entry,4037
1470317653777,entry,4013
1470317655615,entry,2615
1470317656652,entry,2008
1470317657455,entry,4014
1470317659139,entry,4025
1470317663949,poi,father
1470317671251,entry,4031
1470317681232,entry,4025
1470317684506,entry,4037
1470317686694,entry,2008
1470317691019,entry,4022
1470317694493,entry,3757
1470317697734,entry,4028
1470317701876,entry,4028
1470317702811,entry,3473
1470317705952,entry,4021
1470317709677,entry,4020
1470317712283,entry,4021
1470317713169,entry,4021
1470317713972,entry,894
1470317716191,poi,meryre
1470317724242,poi,meryre
1470317729204,entry,944
1470317737889,poi,min_2
1470317745824,entry,4034
1470317751268,poi,min_2
1470317756898,entry,1006
1470317757517,entry,529
1470317766124,entry,2238
1470317773028,entry,4036
1470317777054,entry,944
1470317781329,entry,438
1470317784836,entry,4006
1470317788712,entry,529
1470317795886,entry,438
1470317796989,entry,4006
1470317800881,entry,529
1470317803738,entry,4036
1470317809417,entry,4021
1470317812524,poi,father
1470317828031,entry,2615
1470317832810,entry,2008
1470317844700,entry,4013
1470317863258,poi,mother
1470317896379,entry,3757
1470317901658,entry,4028
1470317904779,entry,1107
1470317906432,entry,4013
1470317908119,entry,2615
1470317910423,entry,4027
1470317912648,entry,4034
1470317914149,entry,4014
1470317915905,entry,204
1470317918776,entry,4015
1470317919143,entry,4015
1470317920379,entry,211
1470319485872,entry,2615
1470319486957,entry,1107
1470319494426,entry,4011
1470319501812,entry,2615
1470319505171,entry,4027
1470319507610,poi,father
1470319513856,poi,son1
1470319525066,entry,3757
1470319531027,entry,4034
1470319796842,poi,son2
1470319798294,poi,son2
1470319798514,poi,son2
1470319798749,poi,son2
1470319799614,poi,son1
1470319800232,poi,mother
1470319800466,poi,mother
1470319800650,poi,mother
1470319801736,poi,father
1470319801921,poi,father
1470319802807,poi,father
1470319802988,poi,father
1470319803172,poi,father
1470319803556,poi,father
1470319804479,poi,father
1470319806065,poi,mother
1470319807115,poi,son1
1470319808851,poi,son2
1470319809335,poi,daugther
1470319814819,poi,father
1470319815183,poi,father
1470319815400,poi,father
1470319818365,entry,4013
1470319818925,entry,2615
1470319819429,entry,4013
1470319844708,entry,4025
1470319855628,poi,pepy_2
1470319870553,poi,pepy_1
1470319871739,entry,4029
1470319872207,entry,4007
1470319880370,entry,4006
1470319885444,entry,3757
1470319892193,entry,4037
1470319894166,entry,4042
1470319898525,entry,4026
1470319900679,entry,211
1470319904387,entry,4025
1470319905072,entry,4013
1470319905640,entry,4013
1470319906223,entry,2615
1470319908161,entry,4026
1470319908930,entry,211
1470319910651,entry,2615
1470319915978,entry,4025
1470319916764,entry,4013
1470319921775,entry,4013
1470319922076,entry,2615
1470319923662,entry,4013
1470319927459,entry,211
1470319929709,entry,4025
1470319931245,entry,4014
1470319932197,entry,211
1470319933619,entry,4014
1470319937324,poi,min_3
1470319938845,entry,2008
1470319939313,entry,2008
1470319942320,poi,min_3
1470319943305,poi,min_3
1470319947682,entry,2615
1470319948332,entry,4034
1470319950838,entry,2615
1470319953862,entry,4013
1470319957888,entry,4037
1470319960978,entry,211
1470319965792,entry,4025
1470319966108,entry,4025
1470319968326,entry,2172
1470319968995,entry,2172
1470319969546,entry,4040
1470319972870,entry,2172
1470319978500,entry,4030
1470319980470,entry,211
1470319984646,entry,204
1470320021389,entry,3574
1470320029031,entry,4028
1470320034158,entry,482
1470320042661,entry,2008
1470320046736,entry,3757
1470320053116,entry,4028
1470320054288,entry,3757
1470320054857,entry,1006
1470320056457,entry,3757
1470320058378,entry,1107
1470320061268,entry,4011
1470320064208,entry,4013
1470320082841,entry,558
1470320093925,entry,482
1470320228375,entry,4020
1470320240527,entry,4020
1470321612982,entry,482
1470321619726,entry,482
1470321627035,entry,175
1470321630510,entry,3480
1470321630960,entry,3480
1470321634899,entry,959
1470321640194,entry,2008
1470321642702,entry,4014
1470321645571,entry,4013
1470321649064,entry,4006
1470321653055,entry,4019
1470321657000,entry,2238
1470321660554,entry,1579
1470321663226,entry,944
1470321665987,entry,558
1470321669027,entry,4013
1470321669909,entry,4007
1470321674970,entry,175
1470321678094,entry,944
1470321680386,entry,175
1470321681300,entry,4007
1470321685998,poi,daugther
1470321688884,poi,daugther
1470321705220,entry,2615
1470324083027,poi,son2
1470324096718,poi,daugther
1470324101381,entry,4031
1470324113311,entry,4013
1470324115433,entry,2615
1470324117170,entry,204
1470324120511,entry,4030
1470324122247,entry,4030
1470324123083,entry,4030
1470324123550,entry,2172
1470324124385,entry,2172
1470324124988,entry,4030
1470324125607,entry,4030
1470324127142,entry,211
1470389496579,entry,3757
1470389496580,entry,3757
1470389502573,poi,pepy_2
1470389514522,poi,father
1470389523806,poi,mother
1470389535434,poi,son1
1470389559185,entry,2008
1470389637413,entry,4013
1470390136125,poi,son2
1470390150668,entry,2008
1470390157685,entry,1107
1470390161695,poi,father
1470390173361,entry,4013
1470390180754,entry,4014
1470390200108,entry,4013
1470390202463,entry,4031
1470390205804,entry,4013
1470390209314,entry,2615
1470390211266,entry,204
1470390212970,entry,204
1470390213821,entry,4030
1470390215442,entry,204
1470390216112,entry,4030
1470390217313,entry,4030
1470390218047,entry,2172
1470390219768,entry,211
1470390223878,entry,2172
1470390227836,entry,4040
1470390230407,entry,4025
1470390234702,entry,211
1470390238045,entry,4037
1470390240850,entry,4013
1470390242668,entry,2615
1470390248167,entry,2008
1470390250067,poi,min_3
1470390263335,entry,4034
1470390280805,poi,daugther
1470390285046,poi,son2
1470390290725,poi,son1
1470390299026,poi,father
1470390312424,poi,mother
1470390323048,entry,3574
1470390335848,entry,1006
1470390399372,poi,father
1470390411165,poi,son1
1470390414340,poi,father
1470390433737,poi,mother
1470390445009,poi,son1
1470390458981,entry,438
1470390474083,entry,959
1470390475019,entry,482
1470390483302,entry,3473
1470390496101,entry,944
1470390505819,poi,pepy_2
1470390520667,poi,daugther
1470390527486,entry,1107
1470390527900,entry,1107
1470390536639,entry,2615
1470390542566,entry,1006
1470390545390,entry,529
1470390556279,entry,529
1470390556507,entry,529
1470390565055,entry,4022
1470390572102,entry,3474
1470390575345,entry,4022
1470390585478,entry,204
1470390593368,entry,3473
1470390720549,entry,3473
1470390727013,entry,3473
1470390727115,entry,3473
1470390727395,entry,3473
1470390727661,entry,3473
1470390727867,entry,3473
1470390731851,entry,3473
1470390739271,entry,3473
1470390741515,entry,3473
1470390742957,entry,3473
1470390747322,entry,3473
1470404342868,poi,son1
1470404348182,poi,father
1470404355915,poi,mother
1470404358790,entry,2615
1470404359372,entry,2615
1470404362730,entry,2615
1470404363231,entry,2615
1470404363765,entry,2615
1470404364032,entry,2615
1470404364550,entry,2615
1470404365202,entry,2615
1470404389547,poi,son2
1470404392649,poi,son2
1470404392934,poi,son2
1470404393569,poi,son2
1470404394103,poi,son2
1470404397076,poi,son2
1470404397932,poi,mother
1470404406759,poi,mother
1470404410050,poi,father
1470404411472,poi,son1
1470404412690,poi,son1
1470404413240,poi,son2
1470404460559,poi,son1
1470404460808,poi,son1
1470404461394,poi,son1
1470404462330,poi,son1
1470404463313,poi,son2
1470404476565,entry,1107
1470404476799,entry,4011
1470404477001,entry,4011
1470404477166,entry,1107
1470404477650,entry,1107
1470404479223,entry,1107
1470404482281,poi,son2
1470404482979,entry,4013
1470404483197,entry,4006
1470404483597,entry,4006
1470404484336,entry,4007
1470404484767,entry,4006
1470404484967,entry,4006
1470404485106,entry,4013
1470404487472,entry,4019
1470404525649,poi,father
1470404526219,poi,father
1470404537005,poi,son2
1470404542510,poi,mother
1470490081690,entry,2008
1470490088028,entry,4031
1470490094980,entry,4013
1470490115324,entry,4028
1470493586061,entry,3757
1470493591637,entry,1006
1470493594728,entry,4021
1470493600390,entry,3757
1470493603848,entry,1006
1470493604949,entry,4021
1470493606736,entry,4020
1470493608927,entry,2008
1470493611467,entry,3574
1470493810048,entry,3757
1470493814087,entry,4028
1470493820467,entry,1107
1470493824777,entry,4015
1470493826633,entry,3574
1470493828319,entry,2008
1470493832359,entry,1107
1470493833963,entry,4013
1470493836736,entry,4011
1470493838890,entry,1107
1470493840510,entry,4011
1470493841247,entry,4013
1470493842432,entry,2615
1470493844070,entry,4027
1470493845872,entry,4034
1470493847459,entry,4027
1470493848280,poi,min_1
1470493855126,entry,2008
1470493856930,entry,4014
1470493858499,entry,204
1470493860871,entry,4015
1470493862710,entry,3665
1470493865165,entry,4016
1470493867119,entry,4017
1470493869122,entry,4018
1470493870776,entry,4021
1470493872782,entry,4021
1470493873650,entry,894
1470493875554,poi,pepy_1
1470493883705,entry,2238
1470493886144,entry,4022
1470493887865,entry,3474
1470493889401,entry,4007
1470493891475,entry,175
1470493893995,entry,944
1470493896116,entry,4029
1470493897502,entry,2172
1470493899273,entry,4007
1470493905319,poi,son2
1470493913068,poi,daugther
1470493937237,entry,482
1470493947680,entry,4013
1470493957391,entry,3574
1470493964860,entry,4007
1470493973977,entry,1579
1470493983184,entry,4013
1470493994731,entry,3473
1470494009378,entry,1107
1470494012968,entry,4015
1470494015748,entry,1107
1470494017077,entry,3574
1470494020450,entry,2008
1470494025530,entry,4020
1470494033002,entry,3757
1470494037378,entry,1006
1470494041872,entry,4021
1470494060036,entry,4020
1470494062708,entry,2008
1470494064516,entry,3574
1470494066149,entry,4015
1470494068221,entry,1107
1470494076999,entry,3757
1470494079907,entry,4028
1470494082462,entry,3473
1470494093699,entry,1107
1470494095755,entry,4015
1470494097074,entry,3574
1470494098577,entry,2008
1470494099980,entry,4021
1470494101030,poi,pepy_2
1470494103621,entry,529
1470494105776,entry,1006
1470494107915,entry,3757
1470494110319,entry,2615
1470494114734,entry,4011
1470495951128,entry,1107
1470495967124,entry,4022
1470495973773,entry,3474
1470495977765,entry,4007
1470495987313,entry,959
1470495994205,poi,father
1470496012796,poi,son1
1470496476071,poi,son1
1470496488814,poi,son2
1470496498853,poi,daugther
1470496507776,poi,mother
1470496515292,entry,2615
1470496517463,entry,2615
1470496518165,entry,2615
1470496525047,entry,4027
1470496533101,entry,4034
1470496540026,entry,4027
1470496541979,poi,min_1
1470496559159,entry,2008
1470496560446,entry,2008
1470496562133,entry,2008
1470496563018,entry,2008
1470496563803,entry,2008
1470496564554,entry,2008
1470496568930,entry,4014
1470496570034,entry,4014
1470496575495,entry,3474
1470496576564,entry,3474
1470496583035,entry,4007
1470496584289,entry,4007
1470496597188,poi,pepy_2
1470496611318,poi,meryre
1470496625579,poi,pepy_1
1470496630006,entry,4022
1470496630941,entry,4022
1470496631959,entry,4022
1470496637021,entry,2238
1470496637707,entry,2238
1470496645168,entry,3574
1470496645920,entry,3574
1470496660269,entry,4037
1470496668779,entry,4031
1470496677547,entry,2008
1470496690094,entry,4028
1470496690993,entry,3473
1470496692898,entry,3473
1470496694149,entry,3473
1470496700767,entry,1107
1470496701737,entry,1107
1470500603299,poi,mother
1470500606503,entry,2008
1470500609527,entry,3574
1470500616442,entry,4025
1470500619830,poi,son1
1470500620047,poi,son1
1470500625896,poi,son1
1470500626061,poi,son1
1470500632490,poi,pepy_1
1470500642046,poi,daugther
1470500643652,poi,daugther
1470500648008,poi,daugther
1470500648811,poi,daugther
1470500650295,entry,482
1470500659499,entry,3473
1470500663078,entry,2238
1470500668970,entry,4021
1470500669388,entry,4021
1470500672160,poi,meryre
1470572098160,poi,mother
1470572101836,poi,daugther
1470572105827,entry,4025
1470572109524,entry,3473
1470572109814,entry,3473
1470572113154,entry,4021
1470572116016,entry,4013
1470572117281,entry,4007
1470574616859,entry,3474
1470574627085,entry,3574
1470574633857,entry,4031
1470574634093,entry,4031
1470574641031,entry,4025
1470574648137,entry,2008
1470574650624,entry,4025
1470574654434,entry,4026
1470574661233,entry,4026
1470574662283,entry,4025
1470574664756,entry,4026
1470574669782,poi,father
1470574681684,poi,mother
1470574696427,entry,1107
1470574704670,entry,4011
1470574708261,entry,1107
1470574710100,entry,4011
1470574712936,entry,1107
1470574715543,entry,4013
1470574716444,entry,4013
1470574719101,entry,2615
1470574721041,entry,4027
1470574723012,poi,min_1
1470574729174,poi,min_1
1470574738344,entry,2008
1470574740582,entry,4014
1470574743073,entry,204
1470574756157,poi,meryre
1470574762551,poi,mother
1470574774904,entry,4028
1470574775722,entry,4028
1470574785912,entry,482
1470574795626,entry,3574
1470574804131,entry,4025
1470574805017,entry,4025
1470574824686,entry,4013
1470574856738,poi,father
1470574863704,poi,father
1470574876350,entry,4007
1470574877135,poi,pepy_2
1470574885839,entry,3473
1470574886892,entry,3473
1470574888329,entry,3473
1470574888580,entry,3473
1470574893507,entry,175
1470574900990,entry,4007
1470574905756,entry,4031
1470574905935,entry,4031
1470574917192,entry,4013
1470574920731,entry,2615
1470574921417,entry,4013
1470574924225,entry,204
1470574931240,entry,4037
1470574931606,entry,4037
1470574932057,entry,4037
1470575067900,entry,3480
1470575068335,entry,175
1470575081644,entry,3757
1470575084698,entry,3757
1470575085583,entry,1006
1470575087618,entry,1006
1470575088069,entry,529
1470575090792,entry,4028
1470575092896,entry,3473
1470575095069,entry,4020
1470575095906,entry,4021
1470575096655,entry,4020
1470575102667,poi,father
1470575108555,poi,mother
1470575113812,poi,son1
1470575119288,poi,son2
1470575121381,poi,daugther
1470575124936,poi,mother
1470575130398,poi,daugther
1470575135410,entry,3574
1470575140873,entry,4031
1470575375627,entry,4013
1470575393271,entry,4026
1470575421361,entry,4031
1470575434658,entry,3574
1470575454290,entry,2238
1470575471015,entry,4013
1470575481279,entry,3473
1470575493149,entry,1107
1470575515861,poi,son1
1470575528775,poi,father
1470575547180,entry,4028
1470575550236,poi,daugther
1470575568677,entry,1579
1470575574188,entry,558
1470575581131,entry,4007
1470575629806,entry,4027
1470575632425,entry,2615
1470575634882,entry,4013
1470576543756,entry,4031
1470576549168,entry,1107
1470576561868,entry,1107
1470576564556,entry,4011
1470576564739,entry,4011
1470576571152,entry,4013
1470576576412,poi,father
1470576595085,entry,4013
1470576595788,entry,4013
1470576596438,entry,4013
1470576599478,entry,2238
1470576599797,entry,175
1470576600864,entry,2238
1470576607444,entry,1107
1470576609064,entry,4011
1470576610468,entry,4013
1470576612387,entry,2615
1470576614326,entry,4027
1470576617415,entry,4034
1470576619538,entry,4027
1470576620406,poi,min_1
1470576635655,entry,2008
1470576638878,entry,4014
1470576641100,entry,204
1470576646328,entry,4022
1470576649537,entry,3574
1470576654680,entry,4007
1470576663407,entry,529
1470576672618,entry,1107
1470576677095,entry,4011
1470576679367,entry,4013
1470576683923,entry,2615
1470576689285,entry,4013
1470576690873,entry,2615
1470576691139,entry,4027
1470576691490,entry,4027
1470576694414,entry,4034
1470576703198,poi,min_1
1470576706656,entry,2008
1470576708727,entry,4014
1470576710548,entry,204
1470576714074,entry,4015
1470576717063,entry,211
1470576720653,entry,3665
1470576722958,entry,4016
1470576725948,entry,4017
1470576728086,entry,4018
1470576729907,entry,4021
1470576732697,entry,894
1470576738442,poi,pepy_1
1470576756575,poi,son1
1470576762973,poi,son2
1470576768169,poi,daugther
1470576771359,poi,mother
1470576776186,poi,father
1470577778285,poi,pepy_2
1470577778507,poi,pepy_2
1470577779186,poi,pepy_2
1470577783112,poi,pepy_2
1470577784353,entry,2238
1470577785216,entry,2238
1470577786036,entry,2238
1470577791935,entry,1107
1470577795358,entry,4031
1470577796074,entry,438
1470577798869,poi,mother
1470577806198,poi,mother
1470577806363,poi,mother
1470577808389,poi,son1
1470577810606,poi,mother
1470577812743,poi,father
1470577822181,entry,4013
1470577825472,entry,211
1470577828031,entry,4013
1470577828830,entry,4037
1470577830667,entry,4013
1470577837912,entry,4014
1470577842086,entry,2008
1470577846445,entry,4014
1470577853952,entry,2008
1470577858792,entry,4014
1470577861294,entry,2008
1470577868893,entry,4007
1470577875800,entry,2615
1470577880394,entry,204
1470578866144,entry,1107
1470578876940,entry,4011
1470578891864,entry,1107
1470578893987,entry,4011
1470578896541,entry,4013
1470578902522,entry,2615
1470578907282,entry,4027
1470579361785,entry,1107
1470579368833,entry,4011
1470579372108,entry,1107
1470579373943,entry,4013
1470579376804,entry,2615
1470579382748,entry,4027
1470579405957,entry,4034
1470579416463,entry,2008
1470579424142,poi,father
1470579438118,poi,father
1470579545691,entry,1107
1470579549501,entry,2238
1470579554343,poi,father
1470579557803,entry,4036
1470579912730,entry,2615
1470579917157,entry,4025
1470579932718,entry,4031
1470579941670,entry,204
1470579946832,entry,4037
1470579953713,poi,father
1470579958574,poi,son1
1470579959959,poi,son1
1470579961680,poi,son2
1470579968044,entry,4014
1470579970651,entry,3473
1470579976831,entry,894
1470579983679,entry,4036
1470579984314,poi,mother
1470579991296,poi,son1
1470580022715,poi,father
1470663738547,poi,son1
1470663755598,poi,mother
1470663764100,entry,4028
1470663773648,entry,3473
1470663789427,entry,4021
1470663796318,entry,4020
1470663802748,entry,894
1470663807108,poi,meryre
1470663819809,entry,4036
1470663827399,entry,4036
1470663828969,entry,2238
1470663830539,entry,4036
1470663850232,entry,482
1470663862022,entry,959
1470663863058,entry,4013
1470663864160,entry,959
1470663865779,entry,4013
1470663881595,entry,4022
1470663886957,entry,3474
1470663893138,entry,4007
1470663907476,poi,son1
1470663959277,entry,1107
1470663961651,entry,4011
1470663963423,entry,4013
